duplicate_group_id,dataset_name,sequence_name,file_path,duplicate_type,similarity_score,recommended_keep,recommended_action,review_status
DUP_02402,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00069.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02403,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00069.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02403,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00091.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02404,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00091.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02404,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00099.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02405,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00247.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02405,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00284.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02406,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00284.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02406,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00310.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02407,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00696.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02407,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00697.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02408,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00726.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02408,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00842.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02409,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00842.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02409,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00855.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02410,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00874.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02410,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00922.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02411,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00922.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02411,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00933.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02412,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00933.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02412,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00941.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02413,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00941.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02413,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01067.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02414,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01155.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02414,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01162.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02415,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01294.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02415,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01302.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02416,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01364.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02416,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01373.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02417,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01525.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02417,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01593.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02418,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01593.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02418,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01599.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02419,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01599.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02419,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01633.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02420,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01633.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02420,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01693.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02421,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02034.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02421,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02144.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02422,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02144.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02422,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02202.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02423,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02202.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02423,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02319.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02424,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02546.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02424,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02554.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02425,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02566.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02425,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02624.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02426,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02675.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02426,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02679.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02427,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02780.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02427,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02793.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02428,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02793.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02428,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02833.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02429,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03149.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02429,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03179.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02430,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03179.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02430,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03414.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.984375,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02431,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03414.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02431,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03426.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02432,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03426.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02432,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03436.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02433,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03436.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02433,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03449.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02434,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03449.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02434,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03460.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02435,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03460.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02435,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03523.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02436,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03523.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02436,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03650.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02437,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03650.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02437,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03720.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02438,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03720.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02438,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03775.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02439,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03775.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02439,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03778.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02440,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03778.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02440,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-03834.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02441,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04180.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02441,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04326.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02442,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04326.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02442,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04328.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02443,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04328.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02443,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04363.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02444,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04363.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02444,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04394.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02445,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04394.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02445,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04420.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02446,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04420.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02446,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04678.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02447,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04678.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02447,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04681.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02448,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04759.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02448,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04760.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02449,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04760.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02449,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04767.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02450,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-05052.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02450,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-05187.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02451,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-05341.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02451,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-05393.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02452,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00173.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02452,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00184.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02453,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00184.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02453,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00202.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02454,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00202.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02454,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00289.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.953125,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02455,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00289.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02455,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00346.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02456,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00483.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02456,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00516.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02457,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00703.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02457,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00710.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,1.0,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02458,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00710.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02458,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00809.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02459,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-01371.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02459,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-01442.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02460,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-01442.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02460,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-01502.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02461,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-01502.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,TRUE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
DUP_02461,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-01516.png,NEAR_DUPLICATE_PHASH_CONSECUTIVE,0.96875,FALSE,TEMPORAL_DOWNSAMPLE_AFTER_REVIEW,PENDING
