dataset_name,sequence_name,source_file,split,read_status,width,height,aspect_ratio,file_size_bytes,mean_brightness,brightness_std,contrast,laplacian_variance,blur_score,dark_pixel_ratio,bright_pixel_ratio,mean_saturation,black_suspect,white_suspect,underexposed_suspect,overexposed_suspect,blur_suspect,assessment_source
UA-DETRAC Original,MVI_63562,DETRAC-Images/DETRAC-Images/MVI_63562/img00496.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,58617,121.4967,30.9349,30.9349,174.5886,174.5886,4e-06,0.003306,24.6521,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img01307.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,67986,88.7472,33.8279,33.8279,229.1291,229.1291,0.01244,0.001709,46.519,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40963,DETRAC-Images/DETRAC-Images/MVI_40963/img00864.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,58331,110.0339,50.0908,50.0908,105.6115,105.6115,0.006784,0.017606,83.9559,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40743,DETRAC-Images/DETRAC-Images/MVI_40743/img00264.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,81207,101.7169,39.6429,39.6429,607.1127,607.1127,0.010114,0.00434,62.8317,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40775,DETRAC-Images/DETRAC-Images/MVI_40775/img00822.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,53242,81.2246,41.5894,41.5894,144.5621,144.5621,0.023642,0.005411,142.1799,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img01937.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,65787,91.5656,33.7743,33.7743,157.5113,157.5113,0.004686,0.002928,53.8427,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39801,DETRAC-Images/DETRAC-Images/MVI_39801/img00564.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,45855,98.1674,37.1156,37.1156,31.1728,31.1728,0.020187,0.000883,64.1265,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20065,DETRAC-Images/DETRAC-Images/MVI_20065/img00981.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,74398,129.0671,47.1258,47.1258,510.9978,510.9978,0.00076,0.001674,19.6206,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40992,DETRAC-Images/DETRAC-Images/MVI_40992/img00431.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,68371,77.6917,45.2779,45.2779,230.6556,230.6556,0.100023,0.009817,117.3513,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40774,DETRAC-Images/DETRAC-Images/MVI_40774/img00878.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,64952,90.1299,55.7092,55.7092,233.0813,233.0813,0.061127,0.018615,133.2414,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39851,DETRAC-Images/DETRAC-Images/MVI_39851/img00511.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,48912,90.1593,52.6371,52.6371,39.8793,39.8793,0.042693,0.027384,150.2101,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40181,DETRAC-Images/DETRAC-Images/MVI_40181/img00517.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,74435,119.354,35.1342,35.1342,717.077,717.077,0.007002,0.000235,18.6797,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40131,DETRAC-Images/DETRAC-Images/MVI_40131/img00564.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,66050,105.8452,47.5272,47.5272,452.842,452.842,0.024599,0.000108,17.0266,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img00038.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,65318,109.6248,31.4847,31.4847,173.358,173.358,0.001501,0.002234,32.3425,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20051,DETRAC-Images/DETRAC-Images/MVI_20051/img00738.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,71658,112.9312,41.8381,41.8381,491.0564,491.0564,0.019037,0.002033,19.0064,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40905,DETRAC-Images/DETRAC-Images/MVI_40905/img01048.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,85328,111.5284,50.183,50.183,1146.0797,1146.0797,0.037203,0.020106,22.2057,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40241,DETRAC-Images/DETRAC-Images/MVI_40241/img00684.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,71812,122.5439,38.9004,38.9004,604.0579,604.0579,0.003162,0.0061,13.5976,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40904,DETRAC-Images/DETRAC-Images/MVI_40904/img00373.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,88675,121.5674,45.6346,45.6346,1217.9786,1217.9786,0.025183,0.013098,20.5026,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40962,DETRAC-Images/DETRAC-Images/MVI_40962/img00010.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,51694,93.321,39.081,39.081,107.2865,107.2865,0.002351,0.007915,112.3791,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40772,DETRAC-Images/DETRAC-Images/MVI_40772/img00459.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,67628,87.7562,53.2069,53.2069,276.0935,276.0935,0.068247,0.018638,130.6774,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40962,DETRAC-Images/DETRAC-Images/MVI_40962/img00640.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,46164,100.2066,34.2799,34.2799,66.1233,66.1233,0.000829,0.012622,123.2799,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40761,DETRAC-Images/DETRAC-Images/MVI_40761/img01474.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,76719,97.3048,49.4733,49.4733,651.2175,651.2175,0.005733,0.021211,68.8961,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20035,DETRAC-Images/DETRAC-Images/MVI_20035/img00695.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,67784,117.6182,39.8253,39.8253,423.9247,423.9247,0.002691,0.000795,13.64,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40712,DETRAC-Images/DETRAC-Images/MVI_40712/img00282.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,70232,119.6926,29.9214,29.9214,661.5951,661.5951,0.003632,0.000509,36.6811,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40864,DETRAC-Images/DETRAC-Images/MVI_40864/img01380.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,70157,127.019,55.4079,55.4079,211.2985,211.2985,0.021798,0.008621,23.9354,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40181,DETRAC-Images/DETRAC-Images/MVI_40181/img00173.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,73270,107.926,38.6265,38.6265,725.9357,725.9357,0.040409,0.000729,16.693,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40892,DETRAC-Images/DETRAC-Images/MVI_40892/img01234.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,59886,131.9887,38.435,38.435,244.2155,244.2155,0.002236,0.005801,22.4856,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40213,DETRAC-Images/DETRAC-Images/MVI_40213/img01439.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,73090,113.1502,33.3937,33.3937,490.0754,490.0754,0.000546,0.001412,15.8494,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39051,DETRAC-Images/DETRAC-Images/MVI_39051/img00048.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,134649,121.4095,54.0844,54.0844,2478.6362,2478.6362,0.000814,0.010816,51.4604,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40131,DETRAC-Images/DETRAC-Images/MVI_40131/img00023.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,62384,111.266,46.2743,46.2743,394.7428,394.7428,0.025536,7.9e-05,13.8825,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40732,DETRAC-Images/DETRAC-Images/MVI_40732/img00615.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,74616,99.0471,42.1665,42.1665,486.5454,486.5454,0.003779,0.000305,56.0751,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40901,DETRAC-Images/DETRAC-Images/MVI_40901/img01174.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,75970,116.1618,45.2419,45.2419,882.1701,882.1701,0.026553,0.012045,15.424,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_63525,DETRAC-Images/DETRAC-Images/MVI_63525/img00149.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,60694,112.761,45.1014,45.1014,333.6405,333.6405,0.023536,5.8e-05,14.2787,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40152,DETRAC-Images/DETRAC-Images/MVI_40152/img01071.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,68313,125.0463,44.7121,44.7121,203.787,203.787,0.001321,0.00952,25.2064,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40141,DETRAC-Images/DETRAC-Images/MVI_40141/img00390.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,68594,112.6902,48.9237,48.9237,285.3214,285.3214,0.008872,0.002189,27.7624,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20065,DETRAC-Images/DETRAC-Images/MVI_20065/img00442.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,75172,125.3056,50.4692,50.4692,487.6095,487.6095,0.006362,0.003356,24.5136,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_41073,DETRAC-Images/DETRAC-Images/MVI_41073/img00621.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,63145,128.5649,37.3903,37.3903,440.9052,440.9052,0.003291,0.016219,18.9704,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39051,DETRAC-Images/DETRAC-Images/MVI_39051/img00654.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,131444,113.2128,53.3736,53.3736,2294.5743,2294.5743,0.003189,0.007942,50.8455,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40162,DETRAC-Images/DETRAC-Images/MVI_40162/img01076.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,76037,115.0523,44.6338,44.6338,317.2587,317.2587,0.015118,0.002444,21.4841,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20035,DETRAC-Images/DETRAC-Images/MVI_20035/img00712.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,67467,113.4468,43.0366,43.0366,423.1215,423.1215,0.011264,0.00081,16.207,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20061,DETRAC-Images/DETRAC-Images/MVI_20061/img00292.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,75455,117.0253,46.3686,46.3686,511.3364,511.3364,0.017521,0.000775,20.7907,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40714,DETRAC-Images/DETRAC-Images/MVI_40714/img00482.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,93555,113.4325,38.9114,38.9114,1179.9148,1179.9148,0.012672,0.00124,32.9478,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img00837.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,70110,118.5208,31.885,31.885,506.2952,506.2952,0.000476,0.00278,23.2038,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40201,DETRAC-Images/DETRAC-Images/MVI_40201/img00844.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,66837,124.4182,37.33,37.33,418.6796,418.6796,0.000185,0.013443,14.8257,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40864,DETRAC-Images/DETRAC-Images/MVI_40864/img01072.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,73279,124.5036,48.1939,48.1939,272.65,272.65,0.011948,0.010982,21.6743,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40902,DETRAC-Images/DETRAC-Images/MVI_40902/img00405.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,81498,116.1557,47.258,47.258,948.1014,948.1014,0.028119,0.009375,27.6091,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40743,DETRAC-Images/DETRAC-Images/MVI_40743/img00542.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,84409,99.8691,39.7038,39.7038,623.066,623.066,0.010068,0.004205,60.9386,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40191,DETRAC-Images/DETRAC-Images/MVI_40191/img01925.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,72888,118.4813,37.1646,37.1646,529.5435,529.5435,0.002872,0.004491,18.4282,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20035,DETRAC-Images/DETRAC-Images/MVI_20035/img00721.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,67629,117.4337,40.8792,40.8792,427.2907,427.2907,0.002996,0.000658,15.6131,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20061,DETRAC-Images/DETRAC-Images/MVI_20061/img00347.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,75384,117.844,46.921,46.921,520.7171,520.7171,0.015762,0.000743,20.9658,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40141,DETRAC-Images/DETRAC-Images/MVI_40141/img00226.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,70492,112.3758,49.6273,49.6273,294.5723,294.5723,0.009884,0.001919,27.8645,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_63561,DETRAC-Images/DETRAC-Images/MVI_63561/img00082.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,71347,122.1143,44.8068,44.8068,489.4405,489.4405,0.014732,0.019196,19.7269,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20061,DETRAC-Images/DETRAC-Images/MVI_20061/img00661.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,68997,118.6627,45.4529,45.4529,418.0945,418.0945,0.011146,0.001209,21.3945,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40751,DETRAC-Images/DETRAC-Images/MVI_40751/img00716.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,71964,91.0082,42.2278,42.2278,323.2865,323.2865,0.01216,0.000432,52.9905,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_63525,DETRAC-Images/DETRAC-Images/MVI_63525/img00292.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,64451,123.3142,50.6029,50.6029,380.0323,380.0323,0.017369,0.001468,19.0186,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39361,DETRAC-Images/DETRAC-Images/MVI_39361/img00713.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,56369,114.8725,45.4854,45.4854,104.486,104.486,0.024514,0.000785,21.703,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40192,DETRAC-Images/DETRAC-Images/MVI_40192/img01804.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,69808,124.8862,42.0161,42.0161,423.3438,423.3438,0.00262,0.021971,20.5514,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39821,DETRAC-Images/DETRAC-Images/MVI_39821/img00210.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,51425,113.5818,43.2917,43.2917,44.7056,44.7056,0.012033,0.001811,64.5359,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_63561,DETRAC-Images/DETRAC-Images/MVI_63561/img01044.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,73591,123.0725,39.1316,39.1316,500.575,500.575,0.00196,0.008839,21.5856,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40855,DETRAC-Images/DETRAC-Images/MVI_40855/img00779.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,57015,120.5992,31.7907,31.7907,228.4124,228.4124,0.007932,0.001042,12.8766,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40191,DETRAC-Images/DETRAC-Images/MVI_40191/img02227.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,71320,121.3057,35.8981,35.8981,468.4823,468.4823,0.00462,0.00478,18.6812,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39311,DETRAC-Images/DETRAC-Images/MVI_39311/img01472.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,78930,135.573,51.9077,51.9077,234.0864,234.0864,0.007436,0.021154,39.5589,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40714,DETRAC-Images/DETRAC-Images/MVI_40714/img00073.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,93504,122.1599,39.3952,39.3952,1143.2331,1143.2331,0.008906,0.0019,30.9069,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39401,DETRAC-Images/DETRAC-Images/MVI_39401/img01322.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,64167,117.7736,43.245,43.245,222.9268,222.9268,0.008893,0.003684,23.2935,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40712,DETRAC-Images/DETRAC-Images/MVI_40712/img00759.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,71587,127.7572,30.8727,30.8727,675.7412,675.7412,0.003713,0.000577,31.7168,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40743,DETRAC-Images/DETRAC-Images/MVI_40743/img01374.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,82452,97.5682,39.4519,39.4519,704.3429,704.3429,0.028426,0.004259,62.1887,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40761,DETRAC-Images/DETRAC-Images/MVI_40761/img00571.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,75869,108.9687,50.8162,50.8162,674.2732,674.2732,0.003551,0.026472,56.2656,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40792,DETRAC-Images/DETRAC-Images/MVI_40792/img00031.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,68015,93.6198,38.2027,38.2027,281.5868,281.5868,0.022338,0.003511,163.1881,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40131,DETRAC-Images/DETRAC-Images/MVI_40131/img00968.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,63587,106.5106,48.1448,48.1448,442.6716,442.6716,0.027541,0.000347,14.2155,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_63563,DETRAC-Images/DETRAC-Images/MVI_63563/img00260.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,71875,121.2156,32.6306,32.6306,469.1022,469.1022,0.00011,0.004248,22.796,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40712,DETRAC-Images/DETRAC-Images/MVI_40712/img01059.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,76059,122.1866,33.7266,33.7266,856.8413,856.8413,0.00543,0.003794,35.2005,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img01942.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,65600,92.0304,33.4124,33.4124,154.2164,154.2164,0.004406,0.002996,53.2741,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39031,DETRAC-Images/DETRAC-Images/MVI_39031/img00598.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,91830,109.6932,62.3892,62.3892,1037.8756,1037.8756,0.036846,0.005071,21.9068,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_20065,DETRAC-Images/DETRAC-Images/MVI_20065/img00151.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,71544,113.6076,50.816,50.816,479.4957,479.4957,0.016908,0.001686,21.1286,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40213,DETRAC-Images/DETRAC-Images/MVI_40213/img00259.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,78888,117.9446,35.4354,35.4354,565.1934,565.1934,0.004161,0.003779,16.958,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40241,DETRAC-Images/DETRAC-Images/MVI_40241/img01524.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,70769,116.5729,37.5334,37.5334,583.2577,583.2577,0.002541,0.004389,14.6329,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39761,DETRAC-Images/DETRAC-Images/MVI_39761/img01606.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,45272,103.4819,39.8664,39.8664,28.3759,28.3759,0.014728,0.001171,76.7287,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39401,DETRAC-Images/DETRAC-Images/MVI_39401/img01004.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,67128,127.9213,45.1903,45.1903,245.9799,245.9799,0.002841,0.008339,26.4735,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_39211,DETRAC-Images/DETRAC-Images/MVI_39211/img00044.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,83955,111.906,71.7035,71.7035,620.3785,620.3785,0.07662,0.009529,18.279,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40241,DETRAC-Images/DETRAC-Images/MVI_40241/img01175.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,72250,123.0698,38.9992,38.9992,623.3489,623.3489,0.002305,0.0075,13.9164,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40775,DETRAC-Images/DETRAC-Images/MVI_40775/img00459.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,59061,83.0862,41.8217,41.8217,167.4941,167.4941,0.035652,0.006063,129.0869,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
UA-DETRAC Original,MVI_40763,DETRAC-Images/DETRAC-Images/MVI_40763/img00789.jpg,FROM_ANNOTATION_DIRECTORY,OK,960,540,1.777778,75749,90.6874,52.4617,52.4617,577.9633,577.9633,0.028279,0.016507,68.8419,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
