selection_id,dataset_name,sequence_id,source_sequence_id,source_file,annotation_file,original_class,mapped_class,lighting,weather,distance,road_type,bbox_size_category,camera_view,traffic_density,mean_vehicles_per_image,scene_metadata_source,scene_metadata_review_status,selection_reason,target_subset,selected,manual_review_status,notes
SEL_000001,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000040.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,FAR,UNKNOWN,SMALL,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004109,UA-DETRAC Original,MVI_20061,MVI_20061,DETRAC-Images/DETRAC-Images/MVI_20061/img00258.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004110,UA-DETRAC Original,MVI_20062,MVI_20062,DETRAC-Images/DETRAC-Images/MVI_20062/img00555.jpg,FROM_SOURCE_DATASET,bus,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004111,UA-DETRAC Original,MVI_20063,MVI_20063,DETRAC-Images/DETRAC-Images/MVI_20063/img00046.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004112,UA-DETRAC Original,MVI_20064,MVI_20064,DETRAC-Images/DETRAC-Images/MVI_20064/img00329.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,FAR,UNKNOWN,SMALL,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004113,UA-DETRAC Original,MVI_20065,MVI_20065,DETRAC-Images/DETRAC-Images/MVI_20065/img00614.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004114,UA-DETRAC Original,MVI_39031,MVI_39031,DETRAC-Images/DETRAC-Images/MVI_39031/img00005.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004115,UA-DETRAC Original,MVI_39051,MVI_39051,DETRAC-Images/DETRAC-Images/MVI_39051/img00008.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004116,UA-DETRAC Original,MVI_39211,MVI_39211,DETRAC-Images/DETRAC-Images/MVI_39211/img00004.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004117,UA-DETRAC Original,MVI_39271,MVI_39271,DETRAC-Images/DETRAC-Images/MVI_39271/img00031.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004118,UA-DETRAC Original,MVI_39311,MVI_39311,DETRAC-Images/DETRAC-Images/MVI_39311/img00005.jpg,FROM_SOURCE_DATASET,car,vehicle,DAY,CLEAR,MEDIUM,INTERSECTION,MEDIUM,ELEVATED_OBLIQUE,HIGH,14.92,MANUAL_VISUAL_REVIEW,REVIEWED_BY_CODEX_PENDING_DATA_LEAD_APPROVAL,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004119,UA-DETRAC Original,MVI_39361,MVI_39361,DETRAC-Images/DETRAC-Images/MVI_39361/img00009.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004120,UA-DETRAC Original,MVI_39371,MVI_39371,DETRAC-Images/DETRAC-Images/MVI_39371/img00005.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004121,UA-DETRAC Original,MVI_39401,MVI_39401,DETRAC-Images/DETRAC-Images/MVI_39401/img00003.jpg,FROM_SOURCE_DATASET,car,vehicle,DAY,CLEAR,MEDIUM,INTERSECTION,MEDIUM,ELEVATED_OBLIQUE,HIGH,10.18,MANUAL_VISUAL_REVIEW,REVIEWED_BY_CODEX_PENDING_DATA_LEAD_APPROVAL,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004122,UA-DETRAC Original,MVI_39501,MVI_39501,DETRAC-Images/DETRAC-Images/MVI_39501/img00002.jpg,FROM_SOURCE_DATASET,bus,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004123,UA-DETRAC Original,MVI_39511,MVI_39511,DETRAC-Images/DETRAC-Images/MVI_39511/img00007.jpg,FROM_SOURCE_DATASET,bus,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004124,UA-DETRAC Original,MVI_39761,MVI_39761,DETRAC-Images/DETRAC-Images/MVI_39761/img00445.jpg,FROM_SOURCE_DATASET,bus,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004125,UA-DETRAC Original,MVI_39771,MVI_39771,DETRAC-Images/DETRAC-Images/MVI_39771/img00066.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004126,UA-DETRAC Original,MVI_39781,MVI_39781,DETRAC-Images/DETRAC-Images/MVI_39781/img00939.jpg,FROM_SOURCE_DATASET,car,vehicle,TWILIGHT,UNKNOWN,MEDIUM,URBAN_ROAD,MEDIUM,ELEVATED_OBLIQUE,MEDIUM,4.1,MANUAL_VISUAL_REVIEW,REVIEWED_BY_CODEX_PENDING_DATA_LEAD_APPROVAL,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004127,UA-DETRAC Original,MVI_39801,MVI_39801,DETRAC-Images/DETRAC-Images/MVI_39801/img00407.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004128,UA-DETRAC Original,MVI_39811,MVI_39811,DETRAC-Images/DETRAC-Images/MVI_39811/img00766.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004129,UA-DETRAC Original,MVI_39821,MVI_39821,DETRAC-Images/DETRAC-Images/MVI_39821/img00858.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004130,UA-DETRAC Original,MVI_39851,MVI_39851,DETRAC-Images/DETRAC-Images/MVI_39851/img01262.jpg,FROM_SOURCE_DATASET,car,vehicle,NIGHT,UNKNOWN,MEDIUM,URBAN_ROAD,MEDIUM,ELEVATED_OBLIQUE,LOW,3.61,MANUAL_VISUAL_REVIEW,REVIEWED_BY_CODEX_PENDING_DATA_LEAD_APPROVAL,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004131,UA-DETRAC Original,MVI_39861,MVI_39861,DETRAC-Images/DETRAC-Images/MVI_39861/img00535.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004132,UA-DETRAC Original,MVI_39931,MVI_39931,DETRAC-Images/DETRAC-Images/MVI_39931/img00265.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004133,UA-DETRAC Original,MVI_40131,MVI_40131,DETRAC-Images/DETRAC-Images/MVI_40131/img01517.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004134,UA-DETRAC Original,MVI_40141,MVI_40141,DETRAC-Images/DETRAC-Images/MVI_40141/img00035.jpg,FROM_SOURCE_DATASET,van,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004135,UA-DETRAC Original,MVI_40152,MVI_40152,DETRAC-Images/DETRAC-Images/MVI_40152/img01440.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004136,UA-DETRAC Original,MVI_40161,MVI_40161,DETRAC-Images/DETRAC-Images/MVI_40161/img01014.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004137,UA-DETRAC Original,MVI_40162,MVI_40162,DETRAC-Images/DETRAC-Images/MVI_40162/img01249.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004138,UA-DETRAC Original,MVI_40171,MVI_40171,DETRAC-Images/DETRAC-Images/MVI_40171/img00007.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004139,UA-DETRAC Original,MVI_40172,MVI_40172,DETRAC-Images/DETRAC-Images/MVI_40172/img02595.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004140,UA-DETRAC Original,MVI_40181,MVI_40181,DETRAC-Images/DETRAC-Images/MVI_40181/img01055.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004141,UA-DETRAC Original,MVI_40191,MVI_40191,DETRAC-Images/DETRAC-Images/MVI_40191/img00710.jpg,FROM_SOURCE_DATASET,car,vehicle,DAY,CLOUDY,MEDIUM,HIGHWAY,MEDIUM,ELEVATED_OBLIQUE,HIGH,15.39,MANUAL_VISUAL_REVIEW,REVIEWED_BY_CODEX_PENDING_DATA_LEAD_APPROVAL,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004142,UA-DETRAC Original,MVI_40192,MVI_40192,DETRAC-Images/DETRAC-Images/MVI_40192/img00176.jpg,FROM_SOURCE_DATASET,van,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004143,UA-DETRAC Original,MVI_40201,MVI_40201,DETRAC-Images/DETRAC-Images/MVI_40201/img00452.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004144,UA-DETRAC Original,MVI_40204,MVI_40204,DETRAC-Images/DETRAC-Images/MVI_40204/img00743.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004145,UA-DETRAC Original,MVI_40211,MVI_40211,DETRAC-Images/DETRAC-Images/MVI_40211/img01307.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004146,UA-DETRAC Original,MVI_40212,MVI_40212,DETRAC-Images/DETRAC-Images/MVI_40212/img01443.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004147,UA-DETRAC Original,MVI_40213,MVI_40213,DETRAC-Images/DETRAC-Images/MVI_40213/img00392.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004148,UA-DETRAC Original,MVI_40241,MVI_40241,DETRAC-Images/DETRAC-Images/MVI_40241/img01594.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004149,UA-DETRAC Original,MVI_40243,MVI_40243,DETRAC-Images/DETRAC-Images/MVI_40243/img01144.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004150,UA-DETRAC Original,MVI_40244,MVI_40244,DETRAC-Images/DETRAC-Images/MVI_40244/img00080.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004151,UA-DETRAC Original,MVI_40701,MVI_40701,DETRAC-Images/DETRAC-Images/MVI_40701/img00872.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004152,UA-DETRAC Original,MVI_40711,MVI_40711,DETRAC-Images/DETRAC-Images/MVI_40711/img00696.jpg,FROM_SOURCE_DATASET,others,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004153,UA-DETRAC Original,MVI_40712,MVI_40712,DETRAC-Images/DETRAC-Images/MVI_40712/img01479.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004154,UA-DETRAC Original,MVI_40714,MVI_40714,DETRAC-Images/DETRAC-Images/MVI_40714/img00829.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004155,UA-DETRAC Original,MVI_40732,MVI_40732,DETRAC-Images/DETRAC-Images/MVI_40732/img00897.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004156,UA-DETRAC Original,MVI_40742,MVI_40742,DETRAC-Images/DETRAC-Images/MVI_40742/img01500.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004157,UA-DETRAC Original,MVI_40743,MVI_40743,DETRAC-Images/DETRAC-Images/MVI_40743/img00852.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004158,UA-DETRAC Original,MVI_40751,MVI_40751,DETRAC-Images/DETRAC-Images/MVI_40751/img01009.jpg,FROM_SOURCE_DATASET,car,vehicle,TWILIGHT,UNKNOWN,NEAR,URBAN_ROAD,LARGE,ELEVATED_OBLIQUE,MEDIUM,6.45,MANUAL_VISUAL_REVIEW,REVIEWED_BY_CODEX_PENDING_DATA_LEAD_APPROVAL,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004159,UA-DETRAC Original,MVI_40752,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img01791.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004160,UA-DETRAC Original,MVI_40761,MVI_40761,DETRAC-Images/DETRAC-Images/MVI_40761/img01403.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004161,UA-DETRAC Original,MVI_40762,MVI_40762,DETRAC-Images/DETRAC-Images/MVI_40762/img00527.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_004162,UA-DETRAC Original,MVI_40763,MVI_40763,DETRAC-Images/DETRAC-Images/MVI_40763/img01146.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
